"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_title","Input.Author","Input.audio_url","Answer.Admiration","Answer.Amusement","Answer.Anger","Answer.Compassion","Answer.Contempt","Answer.Contemptment","Answer.Disappointment","Answer.Disgust","Answer.Fear","Answer.Guilt","Answer.Hate","Answer.Interest","Answer.Joy","Answer.Love","Answer.Pleasure","Answer.Pride","Answer.Regret","Answer.Relief","Answer.Sadness","Answer.Shame","Approve","Reject"
"372AGES0I4FXUGO51B205CJF534RXC","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Thu May 21 12:51:37 PDT 2020","5","BatchId:4047752;OriginalHitTemplateId:928390836;","3600","86400","Thu May 28 12:51:37 PDT 2020","","","3FUI0JHJPY8VI0UJWYZI5ING7IR33S","A1Q7VWUBIJOK17","Approved","Fri May 22 01:00:16 PDT 2020","Fri May 22 01:04:07 PDT 2020","Sat May 23 01:04:07 PDT 2020","Fri May 22 09:30:27 PDT 2020","","","231","100% (89/89)","0% (0/0)","0% (0/0)","The Minister of Culture Gets His Wish","Mark Strand","https://media.poetryfoundation.org/uploads/media/default/0001/07/bf4ab63fd2ab66c342ebb012db324a1c569602ba.mp3","3","1","3","5","0","0","2","0","0","1","0","3","1","2","1","1","2","1","1","0"
"372AGES0I4FXUGO51B205CJF534RXC","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Thu May 21 12:51:37 PDT 2020","5","BatchId:4047752;OriginalHitTemplateId:928390836;","3600","86400","Thu May 28 12:51:37 PDT 2020","","","3N1FSUEFL6AEIOFKP1ADSW1YCX74DB","A38DC3BG1ZCVZ2","Approved","Fri May 22 10:29:31 PDT 2020","Fri May 22 10:47:32 PDT 2020","Sat May 23 10:47:32 PDT 2020","Sat May 23 10:48:23 PDT 2020","","","1081","100% (92/92)","0% (0/0)","0% (0/0)","The Minister of Culture Gets His Wish","Mark Strand","https://media.poetryfoundation.org/uploads/media/default/0001/07/bf4ab63fd2ab66c342ebb012db324a1c569602ba.mp3","1","2","6","2","6","4","6","7","5","5","8","2","2","1","2","1","5","2","4","6"
"372AGES0I4FXUGO51B205CJF534RXC","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Thu May 21 12:51:37 PDT 2020","5","BatchId:4047752;OriginalHitTemplateId:928390836;","3600","86400","Thu May 28 12:51:37 PDT 2020","","","3RKNTXVS3N8GKHC85RJB2VTSRSN4AI","ARTQWWNFA7IOD","Approved","Fri May 22 03:43:52 PDT 2020","Fri May 22 03:45:02 PDT 2020","Sat May 23 03:45:02 PDT 2020","Fri May 22 09:30:27 PDT 2020","","","70","100% (86/86)","0% (0/0)","0% (0/0)","The Minister of Culture Gets His Wish","Mark Strand","https://media.poetryfoundation.org/uploads/media/default/0001/07/bf4ab63fd2ab66c342ebb012db324a1c569602ba.mp3","0","0","0","0","0","0","0","0","0","2","0","3","0","0","0","3","0","0","1","0"
"372AGES0I4FXUGO51B205CJF534RXC","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Thu May 21 12:51:37 PDT 2020","5","BatchId:4047752;OriginalHitTemplateId:928390836;","3600","86400","Thu May 28 12:51:37 PDT 2020","","","3YW4XOSQKRVJ7RTNOEH04YYJMAFU1F","A1NZFJHVJ9CNTO","Approved","Thu May 21 19:35:23 PDT 2020","Thu May 21 19:37:13 PDT 2020","Fri May 22 19:37:13 PDT 2020","Fri May 22 09:30:27 PDT 2020","","","110","100% (299/299)","0% (0/0)","0% (0/0)","The Minister of Culture Gets His Wish","Mark Strand","https://media.poetryfoundation.org/uploads/media/default/0001/07/bf4ab63fd2ab66c342ebb012db324a1c569602ba.mp3","7","4","7","3","5","5","6","6","7","4","7","2","7","7","6","6","2","4","5","4"
"372AGES0I4FXUGO51B205CJF534RXC","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Thu May 21 12:51:37 PDT 2020","5","BatchId:4047752;OriginalHitTemplateId:928390836;","3600","86400","Thu May 28 12:51:37 PDT 2020","","","3Z3ZLGNNSJ4NP10LU9BEIQGRHA43QU","A2BO8M77CS3SGZ","Approved","Fri May 22 00:38:04 PDT 2020","Fri May 22 00:42:13 PDT 2020","Sat May 23 00:42:13 PDT 2020","Fri May 22 09:30:27 PDT 2020","","","249","100% (126/126)","0% (0/0)","0% (0/0)","The Minister of Culture Gets His Wish","Mark Strand","https://media.poetryfoundation.org/uploads/media/default/0001/07/bf4ab63fd2ab66c342ebb012db324a1c569602ba.mp3","0","0","0","6","0","0","0","0","0","0","0","2","4","7","0","0","0","0","0","0"
"3CIS7GGG65TG48P5A07DMYLSWWXUEA","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Thu May 21 12:51:37 PDT 2020","5","BatchId:4047752;OriginalHitTemplateId:928390836;","3600","86400","Thu May 28 12:51:37 PDT 2020","","","308Q0PEVB9NWN51IYA7F01SRQSS9I9","A1Q7VWUBIJOK17","Approved","Thu May 21 22:35:04 PDT 2020","Thu May 21 22:40:06 PDT 2020","Fri May 22 22:40:06 PDT 2020","Fri May 22 09:30:32 PDT 2020","","","302","100% (89/89)","0% (0/0)","0% (0/0)","Report to Crazy Horse","William E. Stafford","https://media.poetryfoundation.org/uploads/media/default/0001/06/db4f0a3de02034066bc73b800432c5bf3462c926.mp3","8","7","0","6","0","6","0","0","0","1","1","8","6","6","8","8","1","2","0","1"
"3CIS7GGG65TG48P5A07DMYLSWWXUEA","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Thu May 21 12:51:37 PDT 2020","5","BatchId:4047752;OriginalHitTemplateId:928390836;","3600","86400","Thu May 28 12:51:37 PDT 2020","","","31UV0MXWNRMDMIZ6VKUYOLNP4UI5IJ","A1IZ4NX41GKU4X","Approved","Thu May 21 13:17:59 PDT 2020","Thu May 21 13:21:09 PDT 2020","Fri May 22 13:21:09 PDT 2020","Fri May 22 09:30:32 PDT 2020","","","190","100% (65/65)","0% (0/0)","0% (0/0)","Report to Crazy Horse","William E. Stafford","https://media.poetryfoundation.org/uploads/media/default/0001/06/db4f0a3de02034066bc73b800432c5bf3462c926.mp3","0","0","4","7","4","5","3","4","0","0","4","10","0","0","0","0","3","0","5","0"
"3CIS7GGG65TG48P5A07DMYLSWWXUEA","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Thu May 21 12:51:37 PDT 2020","5","BatchId:4047752;OriginalHitTemplateId:928390836;","3600","86400","Thu May 28 12:51:37 PDT 2020","","","3HMVI3QICK20O0DSYFEP7J4WIZF1YB","A2BO8M77CS3SGZ","Approved","Fri May 22 03:25:25 PDT 2020","Fri May 22 03:36:50 PDT 2020","Sat May 23 03:36:50 PDT 2020","Fri May 22 09:30:33 PDT 2020","","","685","100% (126/126)","0% (0/0)","0% (0/0)","Report to Crazy Horse","William E. Stafford","https://media.poetryfoundation.org/uploads/media/default/0001/06/db4f0a3de02034066bc73b800432c5bf3462c926.mp3","0","0","0","3","4","7","4","4","0","0","0","10","4","0","2","0","2","0","5","0"
"3CIS7GGG65TG48P5A07DMYLSWWXUEA","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Thu May 21 12:51:37 PDT 2020","5","BatchId:4047752;OriginalHitTemplateId:928390836;","3600","86400","Thu May 28 12:51:37 PDT 2020","","","3HVVDCPGTF21XKP10YYZDPNRAI7YTI","ARTQWWNFA7IOD","Approved","Fri May 22 03:52:07 PDT 2020","Fri May 22 03:54:30 PDT 2020","Sat May 23 03:54:30 PDT 2020","Fri May 22 09:30:33 PDT 2020","","","143","100% (86/86)","0% (0/0)","0% (0/0)","Report to Crazy Horse","William E. Stafford","https://media.poetryfoundation.org/uploads/media/default/0001/06/db4f0a3de02034066bc73b800432c5bf3462c926.mp3","0","0","0","0","1","0","4","0","2","2","0","0","0","0","0","0","3","0","1","0"
"3CIS7GGG65TG48P5A07DMYLSWWXUEA","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Thu May 21 12:51:37 PDT 2020","5","BatchId:4047752;OriginalHitTemplateId:928390836;","3600","86400","Thu May 28 12:51:37 PDT 2020","","","3ND9UOO81LC9P2MWCOEK61SU5WVLWB","A1NZFJHVJ9CNTO","Approved","Thu May 21 19:36:36 PDT 2020","Thu May 21 19:37:39 PDT 2020","Fri May 22 19:37:39 PDT 2020","Fri May 22 09:30:33 PDT 2020","","","63","100% (299/299)","0% (0/0)","0% (0/0)","Report to Crazy Horse","William E. Stafford","https://media.poetryfoundation.org/uploads/media/default/0001/06/db4f0a3de02034066bc73b800432c5bf3462c926.mp3","4","1","4","1","2","2","3","4","3","3","3","1","3","3","4","3","1","3","2","1"
