"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.audio_title","Input.Author","Input.audio_url","Answer.Admiration","Answer.Amusement","Answer.Anger","Answer.Compassion","Answer.Contempt","Answer.Contemptment","Answer.Disappointment","Answer.Disgust","Answer.Fear","Answer.Guilt","Answer.Hate","Answer.Interest","Answer.Joy","Answer.Love","Answer.Pleasure","Answer.Pride","Answer.Regret","Answer.Relief","Answer.Sadness","Answer.Shame","Approve","Reject"
"32W3UF2EZOV2QCBCZ3A0J6NVC8EC4W","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Sat May 23 11:05:46 PDT 2020","3","BatchId:4050285;OriginalHitTemplateId:928390836;","3600","86400","Sat May 30 11:05:46 PDT 2020","","","3L4D84MIL02LXM37E4G7PJ5FMQHJHP","A1NZFJHVJ9CNTO","Approved","Sat May 23 11:08:16 PDT 2020","Sat May 23 11:09:40 PDT 2020","Sun May 24 11:09:40 PDT 2020","Sun May 24 11:10:23 PDT 2020","","","84","100% (299/299)","0% (0/0)","0% (0/0)","from “In Our Own Backyard”","Norma Cole","https://media.poetryfoundation.org/uploads/media/default/0001/07/4bef5aafd1d38169d3d9d04ae39193ba437bcc21.mp3","8","2","8","2","4","4","6","8","6","6","6","2","6","6","8","6","2","6","4","2"
"32W3UF2EZOV2QCBCZ3A0J6NVC8EC4W","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Sat May 23 11:05:46 PDT 2020","3","BatchId:4050285;OriginalHitTemplateId:928390836;","3600","86400","Sat May 30 11:05:46 PDT 2020","","","3QY5DC2MXSUAX6NVVDWLT02DNR7UF3","A8TIL9U6YHG5","Approved","Sat May 23 11:50:23 PDT 2020","Sat May 23 11:55:00 PDT 2020","Sun May 24 11:55:00 PDT 2020","Sun May 24 11:55:23 PDT 2020","","","277","100% (173/173)","0% (0/0)","0% (0/0)","from “In Our Own Backyard”","Norma Cole","https://media.poetryfoundation.org/uploads/media/default/0001/07/4bef5aafd1d38169d3d9d04ae39193ba437bcc21.mp3","2","2","0","3","0","2","3","0","0","4","2","3","1","3","1","3","4","3","0","4"
"32W3UF2EZOV2QCBCZ3A0J6NVC8EC4W","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Sat May 23 11:05:46 PDT 2020","3","BatchId:4050285;OriginalHitTemplateId:928390836;","3600","86400","Sat May 30 11:05:46 PDT 2020","","","3RXPCZQMQQL029SS49SJ0JXSD9GG1V","ASB8T0H7L99RF","Approved","Sat May 23 13:01:06 PDT 2020","Sat May 23 13:18:48 PDT 2020","Sun May 24 13:18:48 PDT 2020","Sun May 24 12:49:36 PDT 2020","","","1062","100% (84/84)","0% (0/0)","0% (0/0)","from “In Our Own Backyard”","Norma Cole","https://media.poetryfoundation.org/uploads/media/default/0001/07/4bef5aafd1d38169d3d9d04ae39193ba437bcc21.mp3","1","1","1","2","1","4","1","1","1","1","1","4","1","1","1","1","3","1","3","1"
"3FO95NVK5CAPYZ2671WD642NQPKRSO","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Sat May 23 11:05:46 PDT 2020","3","BatchId:4050285;OriginalHitTemplateId:928390836;","3600","86400","Sat May 30 11:05:46 PDT 2020","","","3F6KKYWMNCB04WPQ76P9R57Y3ITDNE","A38DC3BG1ZCVZ2","Approved","Sat May 23 11:07:17 PDT 2020","Sat May 23 11:41:19 PDT 2020","Sun May 24 11:41:19 PDT 2020","Sun May 24 11:41:23 PDT 2020","","","2042","100% (92/92)","0% (0/0)","0% (0/0)","Time and the Garden","Yvor Winters","https://media.poetryfoundation.org/uploads/media/default/0001/06/bbc66f2f21ebf64f3299f26b7d72317e1d47035e.mp3","6","6","0","4","6","6","5","6","7","6","0","6","7","6","4","5","6","3","5","5"
"3FO95NVK5CAPYZ2671WD642NQPKRSO","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Sat May 23 11:05:46 PDT 2020","3","BatchId:4050285;OriginalHitTemplateId:928390836;","3600","86400","Sat May 30 11:05:46 PDT 2020","","","3JBT3HLQF9C3AI6ZF3RYMMVWRF4PZL","A1NZFJHVJ9CNTO","Approved","Sat May 23 11:07:52 PDT 2020","Sat May 23 11:08:16 PDT 2020","Sun May 24 11:08:16 PDT 2020","Sun May 24 11:08:25 PDT 2020","","","24","100% (299/299)","0% (0/0)","0% (0/0)","Time and the Garden","Yvor Winters","https://media.poetryfoundation.org/uploads/media/default/0001/06/bbc66f2f21ebf64f3299f26b7d72317e1d47035e.mp3","6","5","6","7","6","6","4","4","2","4","7","3","2","7","4","4","3","5","7","5"
"3FO95NVK5CAPYZ2671WD642NQPKRSO","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Sat May 23 11:05:46 PDT 2020","3","BatchId:4050285;OriginalHitTemplateId:928390836;","3600","86400","Sat May 30 11:05:46 PDT 2020","","","3PXX5PX6LY805GXHK6TYA9ZY1QRABT","A8TIL9U6YHG5","Approved","Sat May 23 12:23:15 PDT 2020","Sat May 23 12:26:41 PDT 2020","Sun May 24 12:26:41 PDT 2020","Sun May 24 12:27:23 PDT 2020","","","206","100% (173/173)","0% (0/0)","0% (0/0)","Time and the Garden","Yvor Winters","https://media.poetryfoundation.org/uploads/media/default/0001/06/bbc66f2f21ebf64f3299f26b7d72317e1d47035e.mp3","8","9","0","9","0","9","0","0","0","0","0","9","10","8","8","8","0","8","8","0"
"3QXFBUZ4ZKQEOMLWGVX1M1649DUUGB","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Sat May 23 11:05:46 PDT 2020","3","BatchId:4050285;OriginalHitTemplateId:928390836;","3600","86400","Sat May 30 11:05:46 PDT 2020","","","31LVTDXBL8K4H65ADU4EJ2KDDOSLRY","A8TIL9U6YHG5","Approved","Sat May 23 12:15:53 PDT 2020","Sat May 23 12:23:58 PDT 2020","Sun May 24 12:23:58 PDT 2020","Sun May 24 12:24:23 PDT 2020","","","485","100% (173/173)","0% (0/0)","0% (0/0)","The Red Sea","Stephen Edgar","https://media.poetryfoundation.org/uploads/media/default/0001/06/fe97ae3780610779e33305bc3166198d0a764932.mp3","6","8","0","7","0","7","3","2","1","2","0","7","5","6","7","7","2","8","1","3"
"3QXFBUZ4ZKQEOMLWGVX1M1649DUUGB","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Sat May 23 11:05:46 PDT 2020","3","BatchId:4050285;OriginalHitTemplateId:928390836;","3600","86400","Sat May 30 11:05:46 PDT 2020","","","3TPWUS5F8ABGMYSQZBLL3I27BUXCWG","A38DC3BG1ZCVZ2","Approved","Sat May 23 12:58:32 PDT 2020","Sat May 23 13:42:57 PDT 2020","Sun May 24 13:42:57 PDT 2020","Sun May 24 12:49:41 PDT 2020","","","2665","100% (92/92)","0% (0/0)","0% (0/0)","The Red Sea","Stephen Edgar","https://media.poetryfoundation.org/uploads/media/default/0001/06/fe97ae3780610779e33305bc3166198d0a764932.mp3","1","8","7","1","8","8","6","8","7","7","6","7","5","1","7","6","7","1","8","8"
"3QXFBUZ4ZKQEOMLWGVX1M1649DUUGB","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Sat May 23 11:05:46 PDT 2020","3","BatchId:4050285;OriginalHitTemplateId:928390836;","3600","86400","Sat May 30 11:05:46 PDT 2020","","","3WLEIWSYHPRLRQ5Z7JAFQ2JYKFWH21","A1NZFJHVJ9CNTO","Approved","Sat May 23 11:12:27 PDT 2020","Sat May 23 11:14:15 PDT 2020","Sun May 24 11:14:15 PDT 2020","Sun May 24 11:14:23 PDT 2020","","","108","100% (299/299)","0% (0/0)","0% (0/0)","The Red Sea","Stephen Edgar","https://media.poetryfoundation.org/uploads/media/default/0001/06/fe97ae3780610779e33305bc3166198d0a764932.mp3","3","7","3","4","7","7","6","7","5","4","4","6","5","4","7","6","6","5","2","7"
"391FPZIE4CWSOIG701FJ71I5OD7UHA","3TGL8109GQZ3ZQRIWC7YA3R7W6A9T8","Listen to a poem recital","A short 3 minute survey where you listen to a poem before deciding what emotions it makes you feel.","transcribe, audio","$0.25","Sat May 23 11:05:46 PDT 2020","3","BatchId:4050285;OriginalHitTemplateId:928390836;","3600","86400","Sat May 30 11:05:46 PDT 2020","","","3BV8HQ2ZZXBUZ4GMOFCQZTD6NPG6A4","A8TIL9U6YHG5","Approved","Sat May 23 12:25:53 PDT 2020","Sat May 23 12:28:24 PDT 2020","Sun May 24 12:28:24 PDT 2020","Sun May 24 12:29:23 PDT 2020","","","151","100% (173/173)","0% (0/0)","0% (0/0)","Erstwhile Harbinger Auspices","Matthew Zapruder","https://media.poetryfoundation.org/uploads/media/default/0001/08/e7d587384973de3194dcb5a97a7fb7729954299a.mp3","3","6","0","0","0","4","0","0","0","0","0","8","4","5","5","5","0","0","0","0"
